X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,Label1,Label2,Label3,Label4,Label5,Label6,Label7
4,54,1,1,1,1,44,6,1,1,1,0,0,0,1,0,0,0
4,54,1,1,1,1,71,6,1,0,1,0,0,0,0,1,0,0
4,54,0,1,1,0,46,14,-1,1,0,0,0,0,1,0,0,0
2,71,1,1,0,0,49,7,0,1,0,1,0,0,0,0,0,0
2,109,1,1,1,0,21,5,1,1,1,0,1,0,0,0,0,0
2,135,1,1,0,0,56,10,0,1,0,0,0,0,1,0,0,0
3,135,0,0,1,1,16,18,-1,1,0,0,0,0,1,0,0,0
3,135,0,0,1,1,17,18,-1,0,0,0,0,0,1,0,0,0
2,105,0,1,1,1,51,15,-1,1,0,1,0,0,0,0,0,0
2,105,1,1,0,1,23,5,0,1,0,0,1,0,0,0,0,0
2,74,1,1,0,1,36,6,0,1,0,1,0,0,0,0,0,0
5,75,1,0,1,1,19,12,1,1,1,0,0,0,1,0,0,0
5,75,0,0,1,1,19,12,-1,0,0,0,0,0,0,1,0,0
4,75,1,1,1,0,30,5,1,1,1,0,0,1,0,0,0,0
2,114,1,1,1,0,23,13,1,1,1,0,0,0,1,0,0,0
2,114,0,1,1,1,25,13,-1,0,0,0,0,0,1,0,0,0
3,104,1,1,1,1,30,4,0,1,0,1,0,0,0,0,0,0
3,104,1,1,0,0,23,10,0,1,0,1,0,0,0,0,0,0
5,117,0,1,1,1,21,15,-1,1,0,0,0,0,1,0,0,0
4,117,1,1,1,1,56,6,1,1,1,0,0,0,1,0,0,0
4,117,1,0,1,0,55,6,1,0,1,0,0,0,1,0,0,0
2,113,1,0,1,1,33,10,1,1,1,0,0,0,1,0,0,0
2,113,1,1,0,0,40,7,0,1,0,1,0,0,0,0,0,0
2,92,0,0,1,0,26,15,-1,1,0,0,0,0,1,0,0,0
2,92,1,1,0,0,48,5,0,1,0,0,0,0,1,0,0,0
3,121,1,0,0,0,36,8,0,1,0,0,0,0,1,0,0,0
2,121,1,1,1,1,40,4,1,1,1,1,0,0,0,0,0,0
3,65,1,1,1,1,16,8,1,1,1,0,0,1,0,0,0,0
2,65,1,1,0,1,54,11,1,1,1,0,0,0,1,0,0,0
3,142,0,1,1,1,19,12,-1,1,0,0,0,1,0,0,0,0
4,142,1,0,1,1,36,5,1,1,1,0,0,0,0,1,0,0
2,127,1,0,1,0,84,13,1,1,1,0,0,0,1,0,0,0
2,127,0,1,1,0,17,16,-1,1,0,1,0,0,0,0,0,0
2,127,0,1,1,0,17,16,-1,0,0,1,0,0,0,0,0,0
5,53,1,1,1,0,32,4,1,1,1,0,0,0,1,0,0,0
2,125,1,1,0,1,60,4,0,1,0,0,0,1,0,0,0,0
2,125,1,0,0,0,58,4,0,0,0,0,0,1,0,0,0,0
2,53,1,1,1,1,42,6,1,1,1,0,0,0,1,0,0,0
4,59,1,0,1,1,20,9,1,1,1,0,0,0,1,0,0,0
3,59,1,1,1,0,38,4,1,1,1,0,0,0,1,0,0,0
4,124,0,1,1,1,75,20,-1,1,0,0,0,0,1,0,0,0
3,96,0,0,1,1,23,11,-1,1,0,1,0,0,0,0,0,0
3,124,0,0,1,1,76,24,-1,1,0,0,0,0,1,0,0,0
3,124,1,1,1,1,85,4,1,1,1,0,0,1,0,0,0,0
2,124,1,1,1,1,43,12,0,1,0,1,0,0,0,0,0,0
2,124,0,1,0,1,38,10,-1,1,0,0,0,0,1,0,0,0
2,103,0,1,1,0,18,13,-1,1,0,1,0,0,0,0,0,0
2,103,0,0,1,1,41,11,-1,1,0,1,0,0,0,0,0,0
2,122,0,1,0,1,52,18,-1,1,0,1,0,0,0,0,0,0
2,122,0,1,0,1,25,18,-1,0,0,1,0,0,0,0,0,0
2,122,1,0,1,0,30,6,0,1,0,0,1,0,0,0,0,0
3,135,1,0,1,0,23,6,1,1,1,0,0,0,1,0,0,0
3,135,0,0,1,0,34,26,-1,1,0,0,1,0,0,0,0,0
3,135,0,0,1,1,44,26,-1,0,0,0,1,0,0,0,0,0
2,135,1,1,1,1,23,4,1,1,1,1,0,0,0,0,0,0
3,135,1,1,0,0,71,4,1,1,1,0,0,0,1,0,0,0
2,109,0,0,0,1,27,12,-1,1,0,0,0,1,0,0,0,0
2,109,0,0,0,0,24,12,-1,0,0,0,0,1,0,0,0,0
5,113,1,1,1,1,18,5,1,1,1,0,0,0,1,0,0,0
5,113,1,1,1,1,58,4,1,1,1,0,0,0,1,0,0,0
2,109,0,1,0,1,74,15,-1,1,0,1,0,0,0,0,0,0
0,109,1,1,1,1,27,5,0,1,0,1,0,0,0,0,0,0
0,109,1,1,1,0,26,5,0,0,0,1,0,0,0,0,0,0
2,143,0,0,0,1,41,22,-1,1,0,0,0,0,1,0,0,0
2,143,0,0,0,1,46,22,-1,0,0,0,0,1,0,0,0,0
5,118,1,1,1,1,54,10,1,1,1,1,0,0,0,0,0,0
2,135,1,0,1,1,29,13,0,1,0,1,0,0,0,0,0,0
2,124,0,0,1,1,21,16,-1,1,0,1,0,0,0,0,0,0
2,124,0,0,1,1,18,16,-1,0,0,1,0,0,0,0,0,0
2,79,0,1,0,1,83,19,-1,1,0,0,0,1,0,0,0,0
2,79,0,1,0,0,66,19,-1,0,0,0,1,0,0,0,0,0
2,79,0,0,1,1,35,41,-1,1,0,0,0,0,1,0,0,0
4,120,1,1,0,1,25,10,0,1,0,1,0,0,0,0,0,0
4,120,1,1,0,0,23,10,0,0,0,0,0,1,0,0,0,0
2,127,0,0,1,1,45,31,-1,1,0,0,1,0,0,0,0,0
2,127,0,0,1,0,31,31,-1,0,0,0,1,0,0,0,0,0
2,127,0,1,1,0,51,14,-1,1,0,0,0,0,1,0,0,0
2,126,0,1,0,1,18,25,-1,1,0,1,0,0,0,0,0,0
2,126,0,0,0,1,16,25,-1,0,0,1,0,0,0,0,0,0
2,126,0,1,1,0,49,12,-1,1,0,0,0,1,0,0,0,0
2,126,0,1,1,0,18,12,-1,0,0,1,0,0,0,0,0,0
3,119,0,0,1,1,19,10,-1,1,0,1,0,0,0,0,0,0
2,130,0,0,1,1,26,18,-1,1,0,1,0,0,0,0,0,0
2,130,0,1,0,1,74,11,-1,1,0,1,0,0,0,0,0,0
2,66,0,1,1,1,76,14,-1,1,0,1,0,0,0,0,0,0
4,66,0,1,0,0,62,13,-1,1,0,0,0,0,1,0,0,0
4,66,0,0,0,0,40,13,-1,0,0,0,0,0,1,0,0,0
3,66,0,0,1,1,22,9,-1,1,0,0,1,0,0,0,0,0
3,66,0,1,1,0,23,9,-1,0,0,0,0,1,0,0,0,0
2,107,0,1,0,0,57,15,-1,1,0,1,0,0,0,0,0,0
2,107,0,1,0,0,25,15,-1,0,0,1,0,0,0,0,0,0
0,75,0,0,0,1,16,11,-1,1,0,1,0,0,0,0,0,0
0,75,0,0,0,1,16,11,-1,0,0,1,0,0,0,0,0,0
3,105,0,0,0,1,47,26,-1,1,0,0,0,1,0,0,0,0
3,105,1,1,1,0,34,4,1,1,1,0,0,1,0,0,0,0
2,133,1,0,1,1,20,5,1,1,1,0,1,0,0,0,0,0
2,133,1,0,1,0,20,5,1,0,1,0,1,0,0,0,0,0
2,133,1,0,1,0,25,5,1,1,1,0,1,0,0,0,0,0
4,75,0,0,1,1,43,16,-1,1,0,0,0,0,1,0,0,0
3,76,1,1,1,1,22,11,1,1,1,0,1,0,0,0,0,0
2,76,1,1,0,0,80,9,1,1,1,0,0,1,0,0,0,0
2,76,1,0,0,0,43,9,1,0,1,0,0,1,0,0,0,0
3,73,1,1,1,0,20,13,1,1,1,0,0,1,0,0,0,0
3,73,0,0,1,0,36,13,-1,0,0,0,0,1,0,0,0,0
2,73,1,1,1,1,73,9,1,1,1,1,0,0,0,0,0,0
3,141,1,1,1,0,69,11,1,1,1,0,0,1,0,0,0,0
2,119,1,1,0,0,59,6,0,1,0,0,1,0,0,0,0,0
2,119,1,1,0,0,72,6,0,0,0,0,1,0,0,0,0,0
2,89,0,1,1,1,87,16,-1,1,0,0,1,0,0,0,0,0
2,89,1,1,1,0,46,5,1,1,1,0,1,0,0,0,0,0
2,138,1,0,1,1,19,8,1,1,1,0,0,1,0,0,0,0
2,91,1,0,1,1,29,5,0,1,0,1,0,0,0,0,0,0
3,91,0,0,0,0,41,21,-1,1,0,0,1,0,0,0,0,0
2,94,0,0,1,0,25,14,-1,1,0,0,0,0,1,0,0,0
2,94,0,0,1,1,27,14,-1,0,0,0,0,1,0,0,0,0
2,73,0,0,1,0,17,18,-1,1,0,1,0,0,0,0,0,0
2,73,0,0,1,0,17,18,-1,0,0,0,0,1,0,0,0,0
2,118,1,1,1,0,49,6,1,1,1,1,0,0,0,0,0,0
3,70,1,0,0,1,16,5,0,1,0,0,1,0,0,0,0,0
3,135,1,1,0,0,21,6,1,1,1,0,0,0,1,0,0,0
3,135,0,0,1,1,27,15,-1,1,0,0,1,0,0,0,0,0
2,108,1,1,1,0,23,9,1,1,1,0,1,0,0,0,0,0
2,108,1,1,1,0,53,9,1,0,1,1,0,0,0,0,0,0
3,141,1,1,1,0,21,8,1,1,1,1,0,0,0,0,0,0
2,141,0,1,0,1,57,10,-1,1,0,1,0,0,0,0,0,0
2,141,0,1,0,0,57,10,-1,0,0,1,0,0,0,0,0,0
3,66,1,0,1,1,84,8,1,1,1,0,0,0,1,0,0,0
5,66,0,0,1,0,50,18,-1,1,0,0,0,0,1,0,0,0
5,66,0,0,1,0,17,18,-1,0,0,0,0,0,1,0,0,0
2,124,0,0,1,1,50,34,-1,1,0,0,0,0,1,0,0,0
2,130,1,1,1,0,59,7,0,1,0,0,0,1,0,0,0,0
3,130,0,1,1,0,41,16,-1,1,0,1,0,0,0,0,0,0
4,144,0,0,1,1,20,9,-1,1,0,0,0,1,0,0,0,0
4,144,1,0,0,1,19,8,0,1,0,0,0,1,0,0,0,0
4,144,1,0,0,0,19,8,0,0,0,0,0,1,0,0,0,0
2,109,1,1,0,1,30,9,0,1,0,0,1,0,0,0,0,0
2,109,1,1,0,1,18,9,0,0,0,0,1,0,0,0,0,0
4,129,0,0,1,1,16,29,-1,1,0,0,0,0,1,0,0,0
2,104,0,1,1,1,34,18,-1,1,0,0,1,0,0,0,0,0
2,104,0,1,1,0,29,18,-1,0,0,0,1,0,0,0,0,0
2,93,1,1,0,0,84,8,0,1,0,0,1,0,0,0,0,0
2,93,1,1,1,0,30,6,1,1,1,0,1,0,0,0,0,0
3,52,1,1,1,1,75,9,1,1,1,0,0,1,0,0,0,0
3,52,1,1,1,0,69,9,1,0,1,0,0,1,0,0,0,0
3,52,0,1,1,1,83,16,-1,1,0,0,0,0,1,0,0,0
0,138,0,1,0,1,82,12,-1,1,0,1,0,0,0,0,0,0
2,56,1,1,1,0,62,5,0,1,0,0,0,0,1,0,0,0
2,56,1,1,1,0,64,11,1,1,1,1,0,0,0,0,0,0
3,90,0,0,0,1,19,23,-1,1,0,0,0,0,1,0,0,0
3,90,1,1,1,0,24,7,1,1,1,1,0,0,0,0,0,0
2,109,0,1,1,1,77,13,-1,1,0,1,0,0,0,0,0,0
2,109,0,1,1,0,75,13,-1,0,0,0,0,0,1,0,0,0
3,52,0,1,1,0,41,14,-1,1,0,0,0,0,1,0,0,0
3,100,1,1,0,1,81,7,1,1,1,1,0,0,0,0,0,0
3,100,1,1,0,0,66,7,1,0,1,0,0,0,1,0,0,0
3,100,0,1,1,0,19,10,-1,1,0,0,0,0,1,0,0,0
3,97,1,0,1,1,71,6,0,1,0,0,0,0,1,0,0,0
2,123,1,1,1,0,66,6,1,1,1,0,0,1,0,0,0,0
2,123,0,1,0,0,50,11,-1,1,0,1,0,0,0,0,0,0
2,123,0,1,0,0,83,11,-1,0,0,0,0,0,1,0,0,0
2,52,0,1,1,0,28,10,-1,1,0,0,0,0,1,0,0,0
3,70,0,1,1,0,80,15,-1,1,0,0,0,0,1,0,0,0
3,70,0,1,1,1,41,18,-1,1,0,0,1,0,0,0,0,0
2,66,1,1,1,0,82,5,1,1,1,0,1,0,0,0,0,0
4,66,0,1,1,1,71,18,-1,1,0,0,0,0,1,0,0,0
4,66,0,0,1,0,69,18,-1,0,0,0,0,0,1,0,0,0
2,65,1,1,1,1,53,4,0,1,0,0,1,0,0,0,0,0
2,52,0,0,0,1,29,14,-1,1,0,0,0,0,1,0,0,0
4,71,1,0,1,1,47,8,1,1,1,0,0,0,1,0,0,0
5,71,0,1,0,1,21,20,-1,1,0,0,0,0,0,1,0,0
5,71,0,1,0,1,21,20,-1,0,0,1,0,0,0,0,0,0
4,71,1,1,1,1,47,6,1,1,1,0,0,1,0,0,0,0
5,53,0,1,1,0,43,26,-1,1,0,0,0,0,1,0,0,0
2,60,0,1,0,1,70,23,-1,1,0,0,0,1,0,0,0,0
3,126,1,1,0,1,19,6,0,1,0,1,0,0,0,0,0,0
3,126,1,1,0,1,18,6,0,0,0,0,0,0,1,0,0,0
2,126,0,0,1,1,19,10,-1,1,0,0,0,1,0,0,0,0
5,54,0,0,1,0,50,9,-1,1,0,0,0,0,0,1,0,0
2,94,0,1,1,0,72,19,-1,1,0,0,1,0,0,0,0,0
2,94,0,1,0,0,16,22,-1,1,0,1,0,0,0,0,0,0
2,94,0,0,0,0,19,22,-1,0,0,0,1,0,0,0,0,0
3,94,0,1,1,1,19,15,-1,1,0,1,0,0,0,0,0,0
3,94,0,1,1,1,20,15,-1,0,0,0,1,0,0,0,0,0
2,52,1,1,1,0,51,4,1,1,1,0,0,1,0,0,0,0
3,84,1,1,1,1,71,5,1,1,1,1,0,0,0,0,0,0
3,84,0,1,1,0,75,14,-1,1,0,0,0,0,1,0,0,0
2,80,0,1,1,0,70,13,-1,1,0,1,0,0,0,0,0,0
2,80,0,1,0,1,16,28,-1,1,0,0,0,0,1,0,0,0
2,80,0,1,0,1,17,28,-1,0,0,0,0,0,1,0,0,0
2,64,0,1,0,0,16,14,-1,1,0,0,0,0,1,0,0,0
3,64,1,1,0,0,53,7,0,1,0,0,0,1,0,0,0,0
3,64,1,1,0,0,54,7,0,0,0,0,0,1,0,0,0,0
3,64,0,1,1,0,26,18,-1,1,0,0,0,0,1,0,0,0
2,108,1,1,1,0,35,9,0,1,0,1,0,0,0,0,0,0
2,108,1,1,1,0,34,9,0,0,0,1,0,0,0,0,0,0
2,108,0,1,0,0,70,13,-1,1,0,0,0,0,1,0,0,0
2,111,1,0,1,0,26,6,0,1,0,0,0,1,0,0,0,0
2,111,1,1,0,1,26,10,1,1,1,0,0,0,1,0,0,0
2,111,0,1,0,0,29,10,-1,0,0,0,0,0,1,0,0,0
3,76,1,1,1,1,21,8,0,1,0,0,0,0,1,0,0,0
4,76,1,1,0,0,39,9,1,1,1,0,0,0,1,0,0,0
0,76,1,0,0,0,25,9,0,1,0,0,0,0,1,0,0,0
0,76,0,1,1,1,33,8,-1,1,0,1,0,0,0,0,0,0
3,94,0,1,0,1,42,18,-1,1,0,1,0,0,0,0,0,0
4,94,0,0,1,0,44,22,-1,1,0,0,0,0,1,0,0,0
2,105,1,1,0,1,78,5,0,1,0,0,0,0,1,0,0,0
2,105,0,0,1,0,36,17,-1,1,0,0,0,0,1,0,0,0
3,74,0,0,1,0,35,17,-1,1,0,0,0,0,1,0,0,0
3,74,0,0,1,1,44,17,-1,0,0,0,0,0,1,0,0,0
3,74,0,1,0,0,43,10,-1,1,0,0,0,0,1,0,0,0
3,56,0,1,0,1,71,26,-1,1,0,0,0,1,0,0,0,0
4,56,1,1,1,1,30,7,1,1,1,0,0,1,0,0,0,0
4,56,1,1,1,0,29,7,1,0,1,0,0,0,1,0,0,0
3,78,1,1,1,0,30,4,1,1,1,0,0,1,0,0,0,0
3,78,1,1,1,0,59,4,1,0,1,0,0,0,1,0,0,0
2,78,0,1,1,1,71,14,-1,1,0,0,0,0,1,0,0,0
2,78,0,1,1,0,65,14,-1,0,0,0,0,0,1,0,0,0
3,98,0,1,0,0,61,16,-1,1,0,0,0,0,1,0,0,0
3,98,0,1,0,1,64,16,-1,0,0,0,0,0,0,1,0,0
4,98,0,1,1,0,48,15,-1,1,0,0,0,0,1,0,0,0
2,65,0,1,1,1,18,16,-1,1,0,1,0,0,0,0,0,0
2,65,0,1,1,1,21,16,-1,0,0,0,0,1,0,0,0,0
2,65,1,0,0,0,42,6,1,1,1,0,0,0,1,0,0,0
2,71,0,0,0,0,30,16,-1,0,0,0,0,1,0,0,0,0
2,119,1,1,0,1,97,4,0,1,0,0,1,0,0,0,0,0
2,119,1,1,1,1,17,6,1,1,1,0,0,0,1,0,0,0
2,56,1,1,1,1,26,5,0,1,0,0,1,0,0,0,0,0
2,63,1,0,1,0,33,4,0,1,0,0,1,0,0,0,0,0
2,63,1,0,1,1,32,4,0,0,0,0,1,0,0,0,0,0
2,76,1,0,1,1,93,8,1,1,1,1,0,0,0,0,0,0
2,76,1,0,1,0,89,8,1,0,1,0,0,0,1,0,0,0
2,146,0,1,0,0,39,14,-1,1,0,1,0,0,0,0,0,0
3,146,1,1,1,1,66,10,1,1,1,0,1,0,0,0,0,0
3,87,1,1,1,1,42,4,1,1,1,0,1,0,0,0,0,0
3,87,1,1,1,0,48,4,1,0,1,0,1,0,0,0,0,0
4,50,0,0,1,1,18,16,-1,1,0,0,0,1,0,0,0,0
4,50,0,1,1,1,17,16,-1,0,0,0,0,0,1,0,0,0
3,45,1,1,0,1,19,13,0,1,0,0,0,1,0,0,0,0
3,45,1,1,0,0,20,13,0,0,0,0,0,1,0,0,0,0
3,45,1,1,1,1,30,7,1,1,1,0,0,0,1,0,0,0
3,45,1,1,1,1,28,7,1,0,1,0,0,1,0,0,0,0
3,53,1,0,1,0,43,5,1,1,1,0,0,1,0,0,0,0
4,87,1,1,1,1,19,8,1,1,1,1,0,0,0,0,0,0
4,87,1,1,1,1,17,8,1,0,1,0,1,0,0,0,0,0
3,46,1,0,1,1,85,5,1,1,1,0,1,0,0,0,0,0
3,46,1,0,1,0,83,5,1,0,1,0,0,0,0,1,0,0
3,91,0,1,1,0,53,17,-1,1,0,0,0,1,0,0,0,0
3,55,0,1,1,0,48,22,-1,1,0,0,0,0,1,0,0,0
3,55,0,1,1,0,22,22,-1,0,0,0,0,1,0,0,0,0
4,46,0,0,1,1,40,19,-1,1,0,0,0,0,0,1,0,0
5,46,0,1,0,1,19,20,-1,1,0,0,0,1,0,0,0,0
5,46,0,1,0,1,17,20,-1,0,0,0,0,0,0,1,0,0
4,46,1,1,1,0,33,5,1,1,1,0,1,0,0,0,0,0
3,42,0,0,1,1,40,16,-1,1,0,0,0,0,1,0,0,0
4,76,0,0,1,1,53,34,-1,1,0,0,0,1,0,0,0,0
2,81,1,1,1,0,69,14,1,1,1,0,0,0,0,0,1,0
2,81,1,1,0,0,57,5,0,1,0,0,1,0,0,0,0,0
2,82,1,1,0,1,35,5,0,1,0,1,0,0,0,0,0,0
0,80,1,1,1,1,32,5,0,1,0,0,1,0,0,0,0,0
3,99,0,1,1,1,24,17,-1,1,0,0,1,0,0,0,0,0
4,46,1,1,0,0,56,9,0,1,0,0,0,1,0,0,0,0
4,46,1,1,0,0,84,9,0,0,0,0,0,0,0,1,0,0
4,46,0,0,1,1,29,14,-1,1,0,0,0,0,1,0,0,0
3,66,1,1,1,1,18,8,1,1,1,0,0,1,0,0,0,0
3,66,1,1,1,0,18,8,1,0,1,0,0,1,0,0,0,0
3,66,0,1,0,1,45,18,-1,1,0,0,1,0,0,0,0,0
2,85,1,1,0,1,40,6,0,1,0,1,0,0,0,0,0,0
2,50,1,1,0,1,60,7,0,1,0,1,0,0,0,0,0,0
2,50,1,1,0,1,26,7,0,0,0,1,0,0,0,0,0,0
3,54,1,1,0,0,25,4,0,1,0,1,0,0,0,0,0,0
3,54,1,1,0,1,54,4,0,0,0,0,0,0,1,0,0,0
0,54,0,1,1,1,42,14,-1,1,0,1,0,0,0,0,0,0
0,54,0,1,1,0,17,14,-1,0,0,1,0,0,0,0,0,0
3,54,0,1,1,0,37,11,-1,1,0,0,1,0,0,0,0,0
3,54,0,1,1,0,79,11,-1,0,0,0,1,0,0,0,0,0
5,46,1,1,1,1,38,5,1,1,1,0,0,0,1,0,0,0
4,48,0,0,1,1,18,13,-1,0,0,0,0,1,0,0,0,0
5,48,0,0,1,1,32,19,-1,1,0,0,0,0,1,0,0,0
4,58,0,1,1,0,38,15,-1,1,0,0,0,0,1,0,0,0
3,104,0,1,0,1,60,17,-1,1,0,0,0,1,0,0,0,0
2,104,0,0,1,0,27,16,-1,1,0,0,1,0,0,0,0,0
4,48,0,0,1,0,45,19,-1,1,0,0,0,0,0,1,0,0
4,48,1,1,1,1,81,8,1,1,1,0,0,1,0,0,0,0
2,118,0,1,0,1,45,10,-1,1,0,0,1,0,0,0,0,0
2,118,1,1,1,1,41,7,1,1,1,0,1,0,0,0,0,0
4,45,1,1,0,0,21,7,0,1,0,0,0,0,1,0,0,0
3,56,0,0,1,1,49,18,-1,1,0,0,0,0,1,0,0,0
3,56,1,1,1,1,45,5,1,1,1,0,0,1,0,0,0,0
2,45,0,0,1,1,25,17,-1,1,0,0,0,0,1,0,0,0
2,45,0,0,1,0,21,17,-1,0,0,0,0,0,1,0,0,0
4,45,0,1,1,0,32,16,-1,1,0,0,0,0,1,0,0,0
5,45,0,1,0,1,46,19,-1,1,0,0,0,0,1,0,0,0
2,67,1,0,1,1,31,4,0,1,0,0,0,1,0,0,0,0
2,42,1,1,1,1,36,8,1,1,1,0,0,0,1,0,0,0
2,113,1,1,1,0,52,10,1,1,1,0,0,1,0,0,0,0
3,45,0,0,1,1,24,33,-1,1,0,0,0,1,0,0,0,0
3,45,0,0,1,0,26,33,-1,0,0,0,0,0,1,0,0,0
3,45,0,1,1,0,54,18,-1,1,0,0,1,0,0,0,0,0
3,109,1,1,1,0,18,4,1,1,1,0,1,0,0,0,0,0
3,109,1,1,1,1,20,4,1,0,1,0,1,0,0,0,0,0
2,41,1,1,1,0,44,9,1,1,1,0,0,0,1,0,0,0
2,41,1,1,1,0,20,9,1,0,1,0,0,1,0,0,0,0
2,69,0,1,1,1,47,17,-1,1,0,1,0,0,0,0,0,0
2,68,1,1,0,1,59,14,1,1,1,0,0,1,0,0,0,0
4,53,0,0,1,1,19,15,-1,1,0,0,0,0,1,0,0,0
2,66,0,1,0,0,28,18,-1,0,0,0,1,0,0,0,0,0
2,67,0,1,1,1,16,16,-1,1,0,0,0,1,0,0,0,0
2,67,0,1,1,0,39,16,-1,0,0,0,1,0,0,0,0,0
3,67,0,0,1,1,31,19,-1,1,0,0,0,1,0,0,0,0
3,67,0,0,1,0,27,19,-1,0,0,0,0,1,0,0,0,0
2,45,1,1,1,0,22,6,1,1,1,0,0,0,1,0,0,0
2,45,0,1,0,1,37,20,-1,1,0,0,1,0,0,0,0,0
2,79,1,0,1,0,92,12,0,1,0,0,0,1,0,0,0,0
2,79,1,1,1,0,37,4,1,1,1,0,1,0,0,0,0,0
2,60,0,1,0,0,36,15,-1,1,0,0,0,1,0,0,0,0
2,57,1,1,0,0,23,5,1,1,1,0,0,1,0,0,0,0
3,45,1,1,1,0,30,8,1,1,1,0,0,1,0,0,0,0
4,45,1,1,0,1,29,12,1,1,1,0,0,0,1,0,0,0
3,45,0,1,0,1,28,17,-1,1,0,0,0,1,0,0,0,0
3,45,0,1,0,1,21,17,-1,0,0,0,0,0,1,0,0,0
3,45,1,1,1,1,40,8,1,1,1,0,1,0,0,0,0,0
2,125,1,1,1,1,18,10,1,1,1,1,0,0,0,0,0,0
2,45,1,1,0,1,22,4,1,1,1,0,0,1,0,0,0,0
2,45,1,1,0,1,22,4,1,0,1,0,1,0,0,0,0,0
2,49,0,1,1,1,34,25,-1,1,0,0,1,0,0,0,0,0
3,49,1,1,1,1,27,6,1,1,1,0,0,1,0,0,0,0
3,80,0,1,0,0,42,18,-1,1,0,1,0,0,0,0,0,0
4,41,1,0,0,0,28,5,1,1,1,0,0,0,1,0,0,0
4,41,1,1,0,0,52,5,1,0,1,0,0,0,1,0,0,0
2,83,1,1,1,0,52,4,1,1,1,0,1,0,0,0,0,0
2,83,0,0,1,1,18,17,-1,1,0,0,1,0,0,0,0,0
2,83,0,0,1,0,42,17,-1,0,0,0,0,1,0,0,0,0
3,136,1,1,1,0,66,9,1,1,1,1,0,0,0,0,0,0
3,45,0,0,1,1,33,15,-1,1,0,0,0,1,0,0,0,0
3,49,0,1,1,1,45,12,-1,1,0,1,0,0,0,0,0,0
3,104,0,1,1,0,31,25,-1,1,0,0,0,1,0,0,0,0
5,45,1,0,1,1,21,7,1,1,1,0,0,0,1,0,0,0
2,51,0,1,0,1,40,18,-1,1,0,0,1,0,0,0,0,0
2,51,0,1,0,0,38,18,-1,0,0,0,0,1,0,0,0,0
2,126,1,1,0,0,50,12,0,1,0,0,1,0,0,0,0,0
2,126,1,1,0,0,18,12,0,0,0,0,1,0,0,0,0,0
5,45,0,1,1,0,39,19,-1,1,0,0,0,0,1,0,0,0
3,45,0,1,1,1,35,16,-1,1,0,0,1,0,0,0,0,0
5,45,0,1,1,1,34,20,-1,1,0,0,0,0,1,0,0,0
5,45,0,1,1,1,42,20,-1,0,0,0,0,1,0,0,0,0
3,82,0,1,1,1,20,22,-1,1,0,0,1,0,0,0,0,0
2,106,1,1,1,0,51,6,1,1,1,0,1,0,0,0,0,0
3,64,0,1,0,0,78,17,-1,1,0,0,1,0,0,0,0,0
2,96,0,1,1,1,33,19,-1,1,0,1,0,0,0,0,0,0
2,54,1,1,1,1,16,6,1,1,1,0,0,1,0,0,0,0
3,63,1,1,1,1,29,8,1,1,1,1,0,0,0,0,0,0
4,45,1,1,0,0,57,6,0,1,0,0,0,0,1,0,0,0
3,45,1,1,1,1,67,14,1,1,1,0,0,1,0,0,0,0
0,45,1,1,1,0,17,11,1,1,1,0,0,0,1,0,0,0
3,45,0,1,1,0,37,19,-1,1,0,0,1,0,0,0,0,0
3,45,0,0,1,1,31,19,-1,0,0,0,0,1,0,0,0,0
4,45,0,1,0,1,33,19,-1,1,0,0,0,0,1,0,0,0
4,45,1,1,1,1,18,7,1,1,1,0,0,1,0,0,0,0
5,45,0,0,1,0,48,15,-1,1,0,0,0,0,1,0,0,0
3,88,1,1,1,0,20,3,1,1,1,1,0,0,0,0,0,0
4,46,1,1,0,1,22,5,1,1,1,0,0,0,0,1,0,0
4,46,1,1,0,1,19,5,1,0,1,0,0,1,0,0,0,0
2,131,1,1,0,1,23,4,0,1,0,1,0,0,0,0,0,0
4,41,1,0,0,1,28,8,1,1,1,0,0,0,1,0,0,0
3,41,1,1,1,1,43,10,1,1,1,1,0,0,0,0,0,0
5,45,0,0,1,1,21,20,-1,1,0,0,0,0,1,0,0,0
4,61,1,0,1,1,21,4,1,1,1,0,0,1,0,0,0,0
4,61,1,0,1,0,18,4,1,0,1,0,1,0,0,0,0,0
4,61,1,1,0,0,37,5,0,1,0,0,1,0,0,0,0,0
4,61,1,1,0,1,37,5,0,0,0,0,1,0,0,0,0,0
3,78,1,0,1,1,23,5,1,1,1,0,1,0,0,0,0,0
3,140,1,1,1,1,18,5,1,1,1,1,0,0,0,0,0,0
3,140,0,1,0,1,18,17,-1,1,0,1,0,0,0,0,0,0
3,110,0,1,0,1,68,19,-1,1,0,0,1,0,0,0,0,0
3,73,1,1,1,0,47,5,1,1,1,0,1,0,0,0,0,0
2,54,1,1,1,1,34,5,1,1,1,0,0,0,1,0,0,0
2,109,1,1,1,1,61,6,1,1,1,0,0,1,0,0,0,0
2,109,1,1,1,0,61,6,1,0,1,1,0,0,0,0,0,0
2,109,0,1,0,1,67,16,-1,1,0,1,0,0,0,0,0,0
2,65,1,1,1,1,17,11,1,1,1,0,1,0,0,0,0,0
3,65,1,1,1,0,61,7,1,1,1,0,0,0,1,0,0,0
